"id","parameter","biosecurity_measure","transmission_pathway","product_type","product_name","price","qty_by_event","unit_needed","price_by_event","country","year_cost","lifespan","remarks","ref","ref_status","ref_last_access","ref_short","last_access","filled_by","filled_date","parameter_type"
"cob-cos-mul-0000-291","Cost","Water sanitisation","Water contamination","Water disinfectant","Sodium Hypochlorite – Cuhigen Chlorine","796.26446280991695","7.4999999999999993E-5","liter","6.9750000000000001E-5","Spain","2024","consumable",NA,"https://dimercos.com/desinfectantes/22-42-cuhigen-cloro-hipoclorito-sodico.html#/28-formatos-1036_kg","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-292","Cost","Water sanitisation","Water contamination","Water disinfectant","Sodium Hypochlorite – Cuhigen Chlorine","796.26446280991695","7.4999999999999993E-5","liter","6.9750000000000001E-5","Spain","2024","consumable",NA,"https://dimercos.com/desinfectantes/22-42-cuhigen-cloro-hipoclorito-sodico.html#/28-formatos-1036_kg","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-293","Cost","Water sanitisation","Water contamination","Water disinfectant","Hydrogen Peroxide 50% – Dimercos (1195 kg)","2461","6.0000000000000002E-5","liter","1.49513472803347E-4","Spain","2024","consumable",NA,"https://dimercos.com/desinfectantes/148-516-peroxido-de-hidrogeno-50.html#/190-formatos-1195kg","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-294","Cost","Water sanitisation","Water contamination","Water disinfectant","Hydrogen Peroxide 50% – Dimercos (1195 kg)","2461","6.0000000000000002E-5","liter","1.49513472803347E-4","Spain","2024","consumable",NA,"https://dimercos.com/desinfectantes/148-516-peroxido-de-hidrogeno-50.html#/190-formatos-1195kg","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-295","Cost","Wheel disinfection","Vehicles","Open air concrete bath for trucks (approx W3000 x L6000 x H300 mm)",NA,"2497.915","1","unit","2497.915","Estonia","2026","25",NA,NA,NA,NA,NA,"46171","Arvo Viltrop","15/04/26","cost_biosecurity"
"cob-cos-mul-0000-296","Cost","Wheel disinfection","Vehicles","Disinfectant concrete bath","Globacid AG, 25L","176.53","30","liter","189.13928571428599","Estonia","2026","consumable",NA,"https://goodpointchemicals.com/pood/pindade-desinfektandid/globacid-ag/","url_unchecked",NA,NA,"46171","Arvo Viltrop","15/04/26","cost_biosecurity"
"cob-cos-mul-0000-297","Cost","Wheel disinfection","Vehicles","Disinfectant concrete bath","Virkon S , 10kg","197.58","30","kilogram","592.74","Estonia","2026","consumable",NA,"https://farm24.ee/toode/virkon-s-10kg/","url_unchecked",NA,NA,"46171","Arvo Viltrop","15/04/26","cost_biosecurity"
"cob-cos-mul-0000-298","Cost","Wheel disinfection","Vehicles","Disinfection mat","Truck disinfection mat","312.63860652265998","1","unit","312.63860652265998","Hungary","2026","3",NA,"https://www.allattartas.hu/athajthato-fertotlenito-szonyeg-120x400x5","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-299","Cost","Wheel disinfection","Vehicles","Disinfection basin","Wheel disinfection basin (long) for vehicles","475.22154277848398","1","unit","475.22154277848398","Hungary","2026","3",NA,"https://www.allattartas.hu/-mobil-kerekfertotlenito-flexibilis-medence_1018003","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-300","Cost","Wheel disinfection","Vehicles","Open air concrete bath for trucks (approx W3000 x L6000 x H300 mm)",NA,"30000","1","unit","30000","Estonia","2024","25",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-301","Cost","Wheel disinfection","Vehicles","Disinfectant concrete bath","Globacid AG, 25L","163.93","30","liter","175.63928571428599","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-302","Cost","Wheel disinfection","Vehicles","Disinfectant concrete bath","Virkon S , 10kg","105.74","30","kilogram","317.22000000000003","Estonia","2024","consumable",NA,NA,NA,NA,NA,"46171","Arvo Viltrop",NA,"cost_biosecurity"
"cob-cos-mul-0000-303","Cost","Wildlife control","Wildlife contact","Electric fence energiser","Solar electric fence energiser with integrated solar module (8W)","266.78314273612898","1","unit","266.78314273612898","Hungary","2026","5",NA,"https://agrarzone.hu/villanypasztor-keszuelek","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-304","Cost","Wildlife control","Wildlife contact","Electric fence","Conductive tape for electric fence, 40 mm × 200 m","18.7605887335875","1","meter","9.3802943667937302E-2","Hungary","2026","5",NA,"https://www.delifarm.hu/AKO-TopLine-villanypasztor-szalag-feher-vilagoskek","url_unchecked",NA,NA,"46171","Marietta Máté & László Ózsvári","19/02/26","cost_biosecurity"
"cob-cos-mul-0000-305","Cost","Wildlife control","Wildlife contact","Electric fence energiser","Impact Solar Electric Fence Energiser with 10 W Panel + Battery PA160","217.83","1","unit","217.83","Spain","2024","5",NA,"https://ventas.suministrosganaderos.com/index.php?route=product/product&path=7300_7301&product_id=7301040","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-306","Cost","Wildlife control","Wildlife contact","Electric fence energiser","Impact Solar Electric Fence Energiser with 10 W Panel + Battery PA160","268.57","1","unit","268.57","Spain","2026","5",NA,"https://ventas.suministrosganaderos.com/index.php?route=product/product&path=7300_7301&product_id=7301040","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-307","Cost","Wildlife control","Wildlife contact","Electric fence energiser","Zako Electric Fence Energiser with 55 Ah Battery","229","1","unit","229","Spain","2024","5",NA,"https://tiendaganadera.com/PASTOR-ELECTRICO-ZAKO-PILA-RED-CON-PILA-DE-55-A-h./","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-308","Cost","Wildlife control","Wildlife contact","Electric fence energiser","Zako Electric Fence Energiser with 55 Ah Battery","227.5","1","unit","227.5","Spain","2026","5",NA,"https://tiendaganadera.com/PASTOR-ELECTRICO-ZAKO-PILA-RED-CON-PILA-DE-55-A-h./","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-309","Cost","Wildlife control","Wildlife contact","Electric fence","Veloz Conductive Tape, 40 mm × 200 m","28.925619834710702","1","meter","0.14462809917355399","Spain","2024","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-veloz-40-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-310","Cost","Wildlife control","Wildlife contact","Electric fence","Veloz Conductive Tape, 40 mm × 200 m","28.925619834710702","1","meter","0.14462809917355399","Spain","2026","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-veloz-40-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-311","Cost","Wildlife control","Wildlife contact","Electric fence","Super Veloz Conductive Tape, 20 mm × 200 m","25.619834710743799","1","meter","0.13","Spain","2024","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-superveloz-20-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-312","Cost","Wildlife control","Wildlife contact","Electric fence","Super Veloz Conductive Tape, 20 mm × 200 m","25.619834710743799","1","meter","0.128099173553719","Spain","2026","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-superveloz-20-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-313","Cost","Wildlife control","Wildlife contact","Electric fence","Eco Neon Conductive Tape, 40 mm × 200 m","21.446280991735499","1","meter","0.107231404958678","Spain","2024","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-neon-gama-eco-40-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
"cob-cos-mul-0000-314","Cost","Wildlife control","Wildlife contact","Electric fence","Eco Neon Conductive Tape, 40 mm × 200 m","21.44","1","meter","0.1072","Spain","2026","5",NA,"https://www.pastorelectrico.com/cables-cintas-conductoras/cintas-conductoras/cinta-conductora-neon-gama-eco-40-mm-200-metros","url_unchecked",NA,NA,"46171","Fernando Duarte","01/10/24","cost_biosecurity"
